"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes"
"792","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","packages/react-devtools-extensions/src/main/index.js","1","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/* global chrome, ExtensionRuntimePort */","1","0","0","0","0","0","0","0","1","0",""
"793","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","21","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/devtools/inspectedWindow} */","2","0","0","0","0","2","0","0","1","0",""
"794","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","23","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/devtools/network} */","2","0","0","0","0","2","0","0","1","0",""
"795","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","25","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/devtools/panels} */","2","0","0","0","0","2","0","0","1","0",""
"796","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","34","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/tabs/Tab} */","1","0","0","0","0","2","0","0","1","0",""
"797","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","35","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Only covers used properties. Extend as needed.","1","0","0","0","0","2","0","0","1","0",""
"798","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","40","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime/MessageSender} */","1","0","0","0","0","2","0","0","1","0",""
"799","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","41","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Only covers used properties. Extend as needed.","1","0","0","0","0","2","0","0","1","0",""
"800","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","46","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime/Port} */","1","0","0","0","0","2","0","0","1","0",""
"801","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","47","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Only covers used properties. Extend as needed.","1","0","0","0","0","2","0","0","1","0",""
"802","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","67","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime/connect} */","2","0","0","0","0","2","0","0","1","0",""
"803","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","76","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime/onMessage} */","2","0","0","0","0","2","0","0","1","0",""
"804","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","84","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime/onConnect} */","2","0","0","0","0","2","0","0","1","0",""
"805","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","86","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime/sendMessage} */","2","0","0","0","0","2","0","0","1","0",""
"806","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","94","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// We're making this required so that we don't accidentally call the wrong overload.","3","0","0","0","0","1","0","0","1","0",""
"807","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","100","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/tabs/onActivated} */","2","0","0","0","0","2","0","0","1","0",""
"808","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","112","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/permissions} */","2","0","0","0","0","2","0","0","1","0",""
"809","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","114","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/runtime} */","2","0","0","0","0","2","0","0","1","0",""
"810","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","116","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/scripting} */","2","0","0","0","0","2","0","0","1","0",""
"811","3352405409","35957","[DevTools] Improve type coverage for extension runtime API","scripts/flow/react-devtools.js","118","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/** @see {@link https://developer.mozilla.org/en-US/docs/Mozilla/Add-ons/WebExtensions/API/storage} */","2","0","0","0","0","2","0","0","1","0",""
